date,erva,age,susceptible,infected detected,infected undetected,infected,exposed,recovered,First dose,Second dose,ward,icu,death,First dose cumulative,Second dose cumulative
2020-10-14,TAYS,40-49,106917.40896439647,14.999999999999993,17.57553560351262,18.614591773435777,13.960943830076832,0,0.0,0.0,0.8199,0.1956,0.0512,0,0
2020-10-15,TAYS,40-49,106916.0873070895,16.076186744290187,18.836506166199328,19.950110234565432,14.962582675924075,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-16,TAYS,40-49,106915.55610518614,15.937080161218088,18.673514652634886,19.777482750773125,14.833112063079843,0,0.0,0.0,0.6377,0.1956,0.0512,0,0
2020-10-17,TAYS,40-49,106915.33667377188,16.03812136139722,18.791904866712883,19.902872130348626,14.92715409776147,0,0.0,0.0,0.6377,0.1956,0.0512,0,0
2020-10-18,TAYS,40-49,106912.95818312372,17.133340797133897,20.075176079142814,21.26200964358669,15.946507232690019,0,0.0,0.0,0.6377,0.1956,0.0512,0,0
2020-10-19,TAYS,40-49,106913.62559501528,16.826018808777427,19.715086175936055,20.880631419836277,15.660473564877208,0,0.0,0.0,0.6377,0.1956,0.0512,0,0
2020-10-20,TAYS,40-49,106914.38867782339,16.858351596526752,19.752970580085993,20.920755529492997,15.690566647119747,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-21,TAYS,40-49,106914.1753862863,16.575942519488443,19.422071194203195,20.570293550680933,15.427720163010699,0,0.0,0.0,0.7288,0.0978,0.0576,0,0
2020-10-22,TAYS,40-49,106921.11262912746,13.76218548006769,16.125185392471614,17.07849764145103,12.808873231088272,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-23,TAYS,40-49,106918.83456516943,14.388589896523984,16.859144934046622,17.855848474611776,13.391886355958832,0,0.0,0.0,0.8199,0.0978,0.0576,0,0
2020-10-24,TAYS,40-49,106918.45435007026,14.563666879351958,17.0642830503832,18.073114245562948,13.554835684172211,0,0.0,0.0,0.8199,0.0978,0.0576,0,0
2020-10-25,TAYS,40-49,106919.80884742996,13.981912503120927,16.382640066920015,17.35117289716625,13.013379672874688,0,0.0,0.0,0.7288,0.0978,0.0576,0,0
2020-10-26,TAYS,40-49,106916.52162251224,15.49557522123894,18.156202266519536,19.229587135861987,14.422190351896491,0,0.0,0.0,0.7288,0.0978,0.0576,0,0
2020-10-27,TAYS,40-49,106914.41121255003,16.84797507029738,19.740812379673653,20.907878542840592,15.680908907130444,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-28,TAYS,40-49,106912.25893854997,17.45840586237538,20.456055587650138,21.66540654287172,16.24905490715379,0,0.0,0.0,0.7288,0.0978,0.0576,0,0
2020-10-29,TAYS,40-49,106908.39178418375,19.61973073973536,22.98848507650333,24.347551894993536,18.26066392124515,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-30,TAYS,40-49,106906.63368180463,20.135640466945006,23.592977728421438,24.98778182592368,18.74083636944276,0,0.0,0.0,0.6377,0.0,0.064,0,0
2020-10-31,TAYS,40-49,106907.2888326844,19.83396428527954,23.239503030315227,24.61340989462558,18.460057420969186,0,0.0,0.0,0.6377,0.0,0.064,0,0
2020-11-01,TAYS,40-49,106909.18672276422,19.043943469951664,22.31383376582782,23.633015563302557,17.72476167247692,0,0.0,0.0,0.4555,0.0,0.0704,0,0
2020-11-02,TAYS,40-49,106913.49561597225,17.059834938101776,19.98904908964376,21.170790872997447,15.878093154748086,0,0.0,0.0,0.4555,0.0,0.0704,0,0
2020-11-03,TAYS,40-49,106917.15896314319,15.582723152445393,18.258313704365637,19.33773534674916,14.503301510061869,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-04,TAYS,40-49,106916.16474640362,15.743802655706538,18.447050940669794,19.537630626500757,14.653222969875568,0,0.0,0.0,0.5466,0.0978,0.0768,0,0
2020-11-05,TAYS,40-49,106920.48643051054,14.050530063805677,16.463039425642748,17.436325422541955,13.077244066906466,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-06,TAYS,40-49,106924.34896645395,11.891331823534033,13.933101722513676,14.756819169170118,11.067614376877588,0,0.0,0.0,0.7288,0.0978,0.0768,0,0
2020-11-07,TAYS,40-49,106923.64631835825,12.214878965285939,14.312202676465366,15.158332366715031,11.368749275036274,0,0.0,0.0,0.7288,0.0978,0.0768,0,0
2020-11-08,TAYS,40-49,106924.1075543747,11.954375489608884,14.006970135691976,14.83505464302906,11.126290982271795,0,0.0,0.0,0.6377,0.2934,0.0768,0,0
2020-11-09,TAYS,40-49,106922.71955006612,12.59350741002117,14.75584252386181,15.628199962218845,11.721149971664133,0,0.0,0.0,0.6377,0.2934,0.0768,0,0
2020-11-10,TAYS,40-49,106920.92321127153,13.849406389450117,16.22738233901972,17.186736416268477,12.890052312201357,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-11,TAYS,40-49,106923.44903615446,12.431567130995752,14.566096714551545,15.427236483169883,11.570427362377412,0,0.0,0.0,0.4555,0.0978,0.0768,0,0
2020-11-12,TAYS,40-49,106923.06808886178,12.861758350583939,15.070152787630924,15.961092078979922,11.970819059234941,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-13,TAYS,40-49,106919.3281891206,14.24210391619052,16.68750696319554,17.674063359649175,13.255547519736881,0,0.0,0.0,0.5466,0.1956,0.0832,0,0
2020-11-14,TAYS,40-49,106915.98492534943,15.78157074731034,18.491303903247086,19.58449980031853,14.688374850238896,0,0.0,0.0,0.5466,0.1956,0.0832,0,0
2020-11-15,TAYS,40-49,106911.42767115885,17.70916185810951,20.749866983038103,21.976587909227206,16.482440931920404,0,0.0,0.0,0.8199,0.2934,0.0832,0,0
2020-11-16,TAYS,40-49,106907.77095093734,19.392965433596117,22.72278362905722,24.06614232151619,18.049606741137143,0,0.0,0.0,0.8199,0.2934,0.0832,0,0
2020-11-17,TAYS,40-49,106905.89084241989,20.77133502691098,24.337822553197523,25.776661474347712,19.332496105760786,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-18,TAYS,40-49,106892.9771497198,26.082280412651347,30.560669867556918,32.36740016011901,24.275550120089257,0,0.0,0.0,1.1843,0.1956,0.0832,0,0
2020-11-19,TAYS,40-49,106884.00507010634,30.849038389913446,36.14589150373678,38.28281708208584,28.71211281156438,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-20,TAYS,40-49,106876.72597919793,33.2717879215487,38.984632880513374,41.28938331546404,30.967037486598034,0,0.0,0.0,1.822,0.1956,0.0832,0,0
2020-11-21,TAYS,40-49,106866.84224911076,37.82293185704548,44.31721903218232,46.93722907955875,35.20292180966906,0,0.0,0.0,1.822,0.1956,0.0832,0,0
2020-11-22,TAYS,40-49,106861.2756102749,40.26034634822612,47.17314337686652,49.96199412862436,37.47149559646827,0,0.0,0.0,2.0953,0.1956,0.0896,0,0
2020-11-23,TAYS,40-49,106854.56576029409,43.35001925298421,50.79332045291879,53.79619411765886,40.34714558824414,0,0.0,0.0,2.0953,0.1956,0.0896,0,0
2020-11-24,TAYS,40-49,106853.74973356856,44.78066037735849,52.46960605407142,55.57158081795994,41.67868561346996,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-25,TAYS,40-49,106846.49018852283,46.945802849441655,55.00650862772309,58.258463701237,43.69384777592775,0,0.0,0.0,2.4597,0.0978,0.0896,0,0
2020-11-26,TAYS,40-49,106843.16644755506,49.65392760877934,58.179624836155995,61.61917282567733,46.214379619258,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-27,TAYS,40-49,106834.67801080685,52.51078167115901,61.527007521982235,65.16445096750927,48.873338225631954,0,0.0,0.0,2.1864,0.0978,0.0896,0,0
2020-11-28,TAYS,40-49,106837.75352645405,51.09460435117441,59.867669194763806,63.407013454821836,47.555260091116374,0,0.0,0.0,2.1864,0.0978,0.0896,0,0
2020-11-29,TAYS,40-49,106836.8931894628,51.364916249518664,60.184394287657305,63.74246316410055,47.80684737307541,0,0.0,0.0,2.4597,0.0978,0.1024,0,0
2020-11-30,TAYS,40-49,106840.18147466054,49.85076530612243,58.41026003334046,61.86344305112165,46.39758228834123,0,0.0,0.0,2.4597,0.0978,0.1024,0,0
2020-12-01,TAYS,40-49,106840.3361556781,50.95718716746079,59.70665715443759,63.23648246965622,47.42736185224216,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-02,TAYS,40-49,106841.48747566903,49.41410279654869,57.89862153442496,61.32155676055637,45.991167570417275,0,0.0,0.0,2.0042,0.1956,0.1088,0,0
2020-12-03,TAYS,40-49,106847.62483397662,47.60098219792731,55.77418382545615,59.0715234419334,44.30364258145005,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-04,TAYS,40-49,106847.94679679164,46.64953376734286,54.65936944101327,57.89080183334636,43.41810137500977,0,0.0,0.0,1.5487,0.1956,0.1152,0,0
2020-12-05,TAYS,40-49,106848.64444747624,46.32828777475785,54.28296474900235,57.49214429929154,43.119108224468654,0,0.0,0.0,1.5487,0.1956,0.1152,0,0
2020-12-06,TAYS,40-49,106852.66180554633,43.93617450301276,51.480119950656295,54.523596830668026,40.89269762300102,0,0.0,0.0,2.8241,0.0978,0.1216,0,0
2020-12-07,TAYS,40-49,106854.97979412974,42.86881434739289,50.22949152286512,53.19903192586171,39.899273944396285,0,0.0,0.0,2.8241,0.0978,0.1216,0,0
2020-12-08,TAYS,40-49,106849.7330189843,45.03618092705075,52.76900008864112,55.88867486610964,41.916506149582226,0,0.0,0.0,3.4618,0.0,0.128,0,0
2020-12-09,TAYS,40-49,106851.48806104931,43.889365371049934,51.42527357963082,54.465507971817566,40.84913097886317,0,0.0,0.0,4.0995,0.0978,0.128,0,0
2020-12-10,TAYS,40-49,106855.62582071158,41.77431511455241,48.947064173878104,51.84078816481743,38.88059112361307,0,0.0,0.0,4.555,0.0978,0.1408,0,0
2020-12-11,TAYS,40-49,106860.05603027981,39.734344250146144,46.55682547004472,49.309239840109065,36.9819298800818,0,0.0,0.0,4.555,0.0978,0.1472,0,0
2020-12-12,TAYS,40-49,106860.86609162953,39.36133671487373,46.119771655607465,48.84634764027496,36.634760730206224,0,0.0,0.0,4.555,0.0978,0.1472,0,0
2020-12-13,TAYS,40-49,106857.4369406567,40.475831501208134,47.425627842084104,50.229405339024126,37.6720540042681,0,0.0,0.0,5.466,0.1956,0.16,0,0
2020-12-14,TAYS,40-49,106856.22157604995,41.03546831955921,48.08135563048182,50.923899400023444,38.19292455001759,0,0.0,0.0,5.466,0.1956,0.16,0,0
2020-12-15,TAYS,40-49,106866.40092206307,36.54869051256722,42.82418742435929,45.355930249672284,34.01694768725421,0,0.0,0.0,4.7372,0.489,0.16,0,0
2020-12-16,TAYS,40-49,106871.26253964075,34.268121297395105,40.15203906185713,42.525805919572704,31.894354439679528,0,0.0,0.0,4.8283,0.489,0.1536,0,0
2020-12-17,TAYS,40-49,106878.19983364045,31.121836574926142,36.46552978462106,38.621352205455544,28.966014154091656,0,0.0,0.0,4.9194,0.2934,0.1536,0,0
2020-12-18,TAYS,40-49,106881.88071953335,29.591614969360602,34.672565497295636,36.72238883808928,27.54179162856696,0,0.0,0.0,4.4639,0.3912,0.1728,0,0
2020-12-19,TAYS,40-49,106888.82117296121,26.395756497990135,30.927970540805028,32.75641545074009,24.56731158805507,0,0.0,0.0,4.4639,0.3912,0.1728,0,0
2020-12-20,TAYS,40-49,106893.43739739737,24.276301966747905,28.444600635880096,30.12623005864457,22.594672543983428,0,0.0,0.0,4.6461,0.1956,0.192,0,0
2020-12-21,TAYS,40-49,106896.54526443395,22.845227858985375,26.767807707063735,28.350306037742346,21.26272952830676,0,0.0,0.0,4.6461,0.1956,0.192,0,0
2020-12-22,TAYS,40-49,106899.84973833906,21.32979280436543,24.992168856578136,26.469692377682037,19.852269283261528,0,0.0,0.0,4.8283,0.0,0.1984,0,0
2020-12-23,TAYS,40-49,106898.73517071175,21.88496447152829,25.64266481673029,27.15864530757633,20.36898398068225,0,0.0,0.0,4.7372,0.0,0.2048,0,0
2020-12-24,TAYS,40-49,106904.32253391725,21.493491304737052,25.18397477801301,26.67283776157146,20.004628321178597,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-25,TAYS,40-49,106909.6405651537,19.0447067469744,22.314728099327045,23.633962769315108,17.725472076986332,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-26,TAYS,40-49,106914.98155480262,16.585350569100942,19.4330946282648,20.581968684208995,15.436476513156746,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-27,TAYS,40-49,106906.55995076333,18.359628705089733,21.512020531571803,22.783799563806593,17.087849672854944,0,0.0,0.0,4.3728,0.1956,0.2368,0,0
2020-12-28,TAYS,40-49,106907.15165634248,18.087167070217905,21.1927765872864,22.44568209000246,16.834261567501844,0,24.142857142857142,0.0,4.3728,0.1956,0.2368,0,0
2020-12-29,TAYS,40-49,106909.24554090096,17.29387947269302,20.263279626344826,21.461233770878767,16.095925328159076,0,24.142857142857142,0.0,4.0995,0.0978,0.2368,0,0
2020-12-30,TAYS,40-49,106913.39111019098,15.552771051923585,18.2232187570909,19.300565605151135,14.475424203863351,0,24.142857142857142,0.0,3.7351,0.0978,0.2432,0,0
2020-12-31,TAYS,40-49,106911.0407675199,16.718926553672308,19.589605926438686,20.747732845777712,15.560799634333284,0,24.142857142857142,0.0,3.5529,0.0978,0.2432,0,0
2021-01-01,TAYS,40-49,106912.25331239747,17.841619585687376,20.905068016838445,22.14096434430047,16.605723258225353,0,24.142857142857142,0.0,0.0,0.0,0.0,0,0
2021-01-02,TAYS,40-49,106911.51474662658,18.181705676620922,21.30354769680258,22.563001927670573,16.92225144575293,0,24.142857142857142,0.0,0.0,0.0,0.0,0,0
2021-01-03,TAYS,40-49,106910.60248446133,17.043502824858752,19.969912713791537,21.150523164943024,15.862892373707268,0,24.142857142857142,0.0,3.1885,0.1956,0.2496,0,0
2021-01-04,TAYS,40-49,106912.48258160095,16.177777777777774,18.95554062126991,20.07618194231296,15.05713645673472,0,63.285714285714285,0.0,3.1885,0.1956,0.2496,0,0
2021-01-05,TAYS,40-49,106908.15037522624,18.5051254089422,21.682499364821986,22.964357013579534,17.22326776018465,0,63.285714285714285,0.0,2.3686,0.2934,0.256,0,0
2021-01-06,TAYS,40-49,106910.14220781984,18.813716224403244,22.044075955758824,23.347309817235463,17.5104823629266,0,63.285714285714285,0.0,0.0,0.0,0.0,0,0
2021-01-07,TAYS,40-49,106911.54451516627,16.945316854477156,19.85486797924439,21.028677047840883,15.771507785880662,0,63.285714285714285,0.0,2.4597,0.1956,0.2752,0,0
2021-01-08,TAYS,40-49,106906.94933004228,19.274082151944746,22.58348780576881,23.918611404407745,17.93895855330581,0,63.285714285714285,0.0,2.0953,0.0978,0.2752,0,0
2021-01-09,TAYS,40-49,106901.5524141328,21.759190597358533,25.495295269832805,27.00256335268076,20.25192251451057,0,63.285714285714285,0.0,2.0953,0.0978,0.2752,0,0
2021-01-10,TAYS,40-49,106901.4355467264,22.067781412819578,25.856871860769644,27.385516156336696,20.539137117252523,0,63.285714285714285,0.0,1.6398,0.0,0.3008,0,0
2021-01-11,TAYS,40-49,106901.10080510647,22.22191930207197,26.03747559146336,27.576797082020185,20.68259781151514,0,144.28571428571428,0.0,1.6398,0.0,0.3008,0,0
2021-01-12,TAYS,40-49,106895.95070927491,24.67727225303865,28.914418472057008,30.623823271483232,22.967867453612424,0,144.28571428571428,0.0,1.4576,0.0,0.3072,0,0
2021-01-13,TAYS,40-49,106894.42958855483,25.50354602882033,29.882565416356986,31.649206540101325,23.736904905075992,0,144.28571428571428,0.0,1.1843,0.0,0.3136,0,0
2021-01-14,TAYS,40-49,106882.88635327164,30.734942108440165,36.01220461991931,38.14122670191969,28.60592002643977,0,144.28571428571428,0.0,1.3665,0.0,0.3136,0,0
2021-01-15,TAYS,40-49,106883.67517567497,30.329765775791607,35.53745854924161,37.63841390001898,28.228810425014235,0,144.28571428571428,0.0,1.4576,0.0,0.3136,0,0
2021-01-16,TAYS,40-49,106880.12710729775,31.96353862625228,37.45175407599654,39.66588154414218,29.749411158106636,0,144.28571428571428,0.0,1.4576,0.0,0.3136,0,0
2021-01-17,TAYS,40-49,106880.04556117186,32.00108802845765,37.49575079968661,39.71247933036815,29.784359497776112,0,144.28571428571428,0.0,1.4576,0.0,0.3136,0,0
2021-01-18,TAYS,40-49,106879.31454163838,32.337699316628694,37.890159045006236,40.1302047780771,30.097653583557825,0,173.71428571428572,23.285714285714285,1.4576,0.0,0.3136,0,0
2021-01-19,TAYS,40-49,106887.63060673137,28.760107291330286,33.698285977307904,35.69051043922182,26.767882829416365,0,173.71428571428572,23.285714285714285,0.911,0.0,0.32,0,0
2021-01-20,TAYS,40-49,106885.13908918775,29.820389571096502,34.94062124116155,37.006291892718885,27.75471891953916,0,173.71428571428572,23.285714285714285,1.0021,0.0978,0.32,0,0
2021-01-21,TAYS,40-49,106891.0124663661,27.115885837137107,31.771747796759136,33.65007636222642,25.237557271669818,0,173.71428571428572,23.285714285714285,1.0021,0.0978,0.3264,0,0
2021-01-22,TAYS,40-49,106893.18476771521,26.15755868585575,30.648873598948583,32.46081844845961,24.34561383634471,0,173.71428571428572,23.285714285714285,0.911,0.0978,0.3264,0,0
2021-01-23,TAYS,40-49,106897.70979682627,24.073926432126882,28.20747674161265,29.87508752785116,22.40631564588837,0,173.71428571428572,23.285714285714285,0.911,0.0978,0.3264,0,0
2021-01-24,TAYS,40-49,106900.81012281786,22.643239598879372,26.53113758326476,28.09964410408236,21.07473307806177,0,173.71428571428572,23.285714285714285,0.8199,0.1956,0.3264,0,0
2021-01-25,TAYS,40-49,106901.31395944908,22.411238825031923,26.259301725878203,27.81173745766293,20.858803093247197,0,104.28571428571428,58.57142857142857,0.8199,0.1956,0.3264,0,0
2021-01-26,TAYS,40-49,106894.10230611866,25.606130268199227,30.002763613127858,31.776510789329762,23.832383091997322,0,104.28571428571428,58.57142857142857,1.0932,0.1956,0.3264,0,0
2021-01-27,TAYS,40-49,106892.92172561414,26.152835249042134,30.64333913682267,32.45495679192274,24.341217593942055,0,104.28571428571428,58.57142857142857,1.1843,0.0978,0.3328,0,0
2021-01-28,TAYS,40-49,106892.03064146767,26.437305236270742,30.97665329606715,32.807976304193076,24.605982228144807,0,104.28571428571428,58.57142857142857,1.4576,0.0978,0.3392,0,0
2021-01-29,TAYS,40-49,106886.0445688065,29.277598978288623,34.30463221521844,36.33270353914689,27.24952765436017,0,104.28571428571428,58.57142857142857,1.2754,0.0978,0.3392,0,0
2021-01-30,TAYS,40-49,106880.75057969856,31.71531289910599,37.160907402318706,39.35784017224268,29.51838012918201,0,104.28571428571428,58.57142857142857,1.2754,0.0978,0.3392,0,0
2021-01-31,TAYS,40-49,106876.39226481631,33.68022988505746,39.463205298621155,41.79624867638777,31.34718650729083,0,104.28571428571428,58.57142857142857,1.3665,0.0978,0.3392,0,0
2021-02-01,TAYS,40-49,106875.03665657608,34.30444444444442,40.19459897947026,42.570881956522676,31.928161467392005,0,57.42857142857143,126.42857142857144,1.3665,0.0978,0.3392,0,0
2021-02-02,TAYS,40-49,106878.05312415912,32.74457711442784,38.36689872643942,40.635129051924146,30.476346788943108,0,57.42857142857143,126.42857142857144,1.6398,0.1956,0.3392,0,0
2021-02-03,TAYS,40-49,106878.88168970683,32.15330569375344,37.67410459941259,39.90137731038058,29.926032982785436,0,57.42857142857143,126.42857142857144,2.0953,0.1956,0.3392,0,0
2021-02-04,TAYS,40-49,106882.39889945133,30.61763957987837,35.874760968777984,37.995657456375056,28.496743092281292,0,57.42857142857143,126.42857142857144,1.9131,0.1956,0.3392,0,0
2021-02-05,TAYS,40-49,106884.69647412666,29.559679380873398,34.6351464924639,36.682757641907024,27.512068231430266,0,57.42857142857143,126.42857142857144,1.9131,0.1956,0.3456,0,0
2021-02-06,TAYS,40-49,106889.65788366366,27.275107794361514,31.95830854196304,33.84766647789974,25.385749858424806,0,57.42857142857143,126.42857142857144,1.9131,0.1956,0.3456,0,0
2021-02-07,TAYS,40-49,106891.95028569901,26.306511885019336,30.82340241595903,32.645665314844784,24.484248986133586,0,57.42857142857143,126.42857142857144,1.822,0.0978,0.352,0,0
2021-02-08,TAYS,40-49,106891.7083611759,26.41791044776118,30.953928376335657,32.78390789948391,24.58793092461293,0,33.42857142857143,43.142857142857146,1.822,0.0978,0.352,0,0
2021-02-09,TAYS,40-49,106898.80588577477,23.194759483770035,27.177354741460828,28.78406527156049,21.588048953670366,0,33.42857142857143,43.142857142857146,1.822,0.0,0.352,0,0
2021-02-10,TAYS,40-49,106903.81299786601,20.844109526672455,24.423092607303232,25.866972647986106,19.40022948598958,0,33.42857142857143,43.142857142857146,1.822,0.0978,0.352,0,0
2021-02-11,TAYS,40-49,106903.44872476459,21.053794383576825,24.668780851839244,26.127185848809184,19.595389386606886,0,33.42857142857143,43.142857142857146,1.7309,0.0978,0.352,0,0
2021-02-12,TAYS,40-49,106910.45385971747,17.95399809711707,21.0367421854186,22.280423018591808,16.710317263943857,0,33.42857142857143,43.142857142857146,1.4576,0.0978,0.352,0,0
2021-02-13,TAYS,40-49,106909.97973827049,18.172315971958735,21.292545757562795,22.55134955972659,16.91351216979494,0,33.42857142857143,43.142857142857146,1.4576,0.0978,0.352,0,0
2021-02-14,TAYS,40-49,106910.31373012239,18.060471985010413,21.16149789258619,22.41255421576949,16.809415661827117,0,33.42857142857143,43.142857142857146,1.3665,0.0978,0.3776,0,0
2021-02-15,TAYS,40-49,106908.89845187012,18.712162690653102,21.925085439219615,23.22128464564155,17.415963484231163,0,46.142857142857146,18.142857142857142,1.3665,0.0978,0.3776,0,0
2021-02-16,TAYS,40-49,106906.84511974386,19.61570829162882,22.983771964509344,24.342560146364665,18.2569201097735,0,46.142857142857146,18.142857142857142,1.4576,0.0978,0.3776,0,0
2021-02-17,TAYS,40-49,106903.86031050699,20.948169531296603,24.545019961714793,25.996108281720797,19.4970812112906,0,46.142857142857146,18.142857142857142,1.5487,0.0978,0.3776,0,0
2021-02-18,TAYS,40-49,106903.42747431922,21.063579539051986,24.680246141735218,26.13932896044983,19.604496720337373,0,46.142857142857146,18.142857142857142,1.7309,0.0978,0.3776,0,0
2021-02-19,TAYS,40-49,106892.21015882184,26.015968792878304,30.482972385273737,32.28510924465831,24.21383193349373,0,46.142857142857146,18.142857142857142,2.0953,0.1956,0.3776,0,0
2021-02-20,TAYS,40-49,106890.55444071359,26.778374419175012,31.376284867226815,33.2312338779439,24.923425408457923,0,46.142857142857146,18.142857142857142,2.0953,0.1956,0.3776,0,0
2021-02-21,TAYS,40-49,106887.227312289,28.26846277748686,33.122224933486116,35.08039297769884,26.31029473327413,0,46.142857142857146,18.142857142857142,2.1864,0.1956,0.384,0,0
2021-02-22,TAYS,40-49,106882.89271596198,30.26440677966102,35.46087725834141,37.55730516457282,28.16797887342961,0,57.285714285714285,13.857142857142858,2.1864,0.1956,0.384,0,0
2021-02-23,TAYS,40-49,106876.84591350399,33.08763086996556,38.76885562606421,41.06084942630272,30.79563706972704,0,57.285714285714285,13.857142857142858,2.0042,0.2934,0.384,0,0
2021-02-24,TAYS,40-49,106870.93316410026,35.89416157964737,42.05727432008849,44.54367765699192,33.40775824274394,0,57.285714285714285,13.857142857142858,1.822,0.2934,0.3904,0,0
2021-02-25,TAYS,40-49,106866.30606368938,37.895863315486125,44.40267299514497,47.027735034646334,35.27080127598475,0,57.285714285714285,13.857142857142858,2.0042,0.3912,0.3968,0,0
2021-02-26,TAYS,40-49,106866.95859681789,37.556529004535676,44.00507417757143,46.60663038977549,34.95497279233162,0,57.285714285714285,13.857142857142858,2.1864,0.2934,0.3968,0,0
2021-02-27,TAYS,40-49,106860.11375354101,40.708362036626525,47.69808442236075,50.51796940513558,37.88847705385169,0,57.285714285714285,13.857142857142858,2.1864,0.2934,0.3968,0,0
2021-02-28,TAYS,40-49,106863.27443808761,39.17215496368037,45.89810694869855,48.6115782356451,36.45868367673382,0,57.285714285714285,13.857142857142858,2.4597,0.1956,0.3968,0,0
2021-03-01,TAYS,40-49,106864.44794834507,38.63179074446678,45.26496091045503,47.94100094566961,35.95575070925221,0,62.285714285714285,1.2857142857142858,2.4597,0.1956,0.3968,0,0
2021-03-02,TAYS,40-49,106859.30741764206,40.95380814629639,47.98567421164385,50.82256134739442,38.116921010545816,0,62.285714285714285,1.2857142857142858,2.4597,0.2934,0.4032,0,0
2021-03-03,TAYS,40-49,106860.47730927292,40.41511018975806,47.354480537331916,50.15405184405141,37.61553888303856,0,62.285714285714285,1.2857142857142858,2.4597,0.2934,0.4032,0,0
2021-03-04,TAYS,40-49,106852.73378803325,44.18741404656896,51.774497920175115,54.835378266710904,41.12653370003318,0,62.285714285714285,1.2857142857142858,1.9131,0.3912,0.4096,0,0
2021-03-05,TAYS,40-49,106851.23284477137,44.920499427541664,52.63345580108847,55.745117273502935,41.8088379551272,0,62.285714285714285,1.2857142857142858,1.822,0.3912,0.4096,0,0
2021-03-06,TAYS,40-49,106848.97282305855,45.961167679477526,53.852809261978074,57.036558252260335,42.77741868919525,0,62.285714285714285,1.2857142857142858,1.822,0.3912,0.4096,0,0
2021-03-07,TAYS,40-49,106839.05006268185,50.40443785044723,59.058999467704986,62.55053561037269,46.91290170777952,0,62.285714285714285,1.2857142857142858,2.0953,0.3912,0.4096,0,0
2021-03-08,TAYS,40-49,106836.02857907952,51.795735129068454,60.68918579140349,64.27709766884111,48.207823251630835,0,127.57142857142856,2.142857142857143,2.0953,0.3912,0.4096,0,0
2021-03-09,TAYS,40-49,106828.30185614544,55.353645747088365,64.85799810747847,68.69236791689532,51.519275937671495,0,127.57142857142856,2.142857142857143,2.0953,0.3912,0.4096,0,0
2021-03-10,TAYS,40-49,106814.4516806332,61.81510919762284,72.42891016918941,76.71086820960699,57.53315115720524,0,127.57142857142856,2.142857142857143,1.9131,0.3912,0.4096,0,0
2021-03-11,TAYS,40-49,106810.87027899628,63.55121340913689,74.46310759458098,78.86532628783878,59.148994715879084,0,127.57142857142856,2.142857142857143,1.822,0.2934,0.416,0,0
2021-03-12,TAYS,40-49,106801.62283297273,67.80936873286598,79.45239829441346,84.14958115844539,63.11218586883404,0,127.57142857142856,2.142857142857143,1.822,0.2934,0.416,0,0
2021-03-13,TAYS,40-49,106792.8426439924,71.8523670217659,84.18958898584688,89.16683200435016,66.87512400326261,0,127.57142857142856,2.142857142857143,1.822,0.2934,0.416,0,0
2021-03-14,TAYS,40-49,106794.0593557133,71.42104101120493,83.68420327549119,88.63156816382634,66.47367612286976,0,127.57142857142856,2.142857142857143,1.6398,0.1956,0.4288,0,0
2021-03-15,TAYS,40-49,106796.92127513533,70.10321797207041,82.14010689259533,86.99618563695185,65.24713922771389,0,108.42857142857144,2.0,1.6398,0.1956,0.4288,0,0
2021-03-16,TAYS,40-49,106792.83202778814,71.94423789996267,84.29723431189177,89.28084126391683,66.96063094793762,0,108.42857142857144,2.0,1.7309,0.1956,0.4288,0,0
2021-03-17,TAYS,40-49,106796.26384719777,70.40594266655964,82.49481013566584,87.37185874412886,65.52889405809664,0,108.42857142857144,2.0,1.6398,0.1956,0.4288,0,0
2021-03-18,TAYS,40-49,106796.713353556,70.23473764199204,82.29420880201332,87.15939796800306,65.3695484760023,0,108.42857142857144,2.0,1.3665,0.3912,0.4288,0,0
2021-03-19,TAYS,40-49,106792.44515994532,72.11620798544767,84.49873206923715,89.4942514598199,67.12068859486493,0,108.42857142857144,2.0,1.5487,0.3912,0.4288,0,0
2021-03-20,TAYS,40-49,106804.4974045903,66.56653193790147,77.99616347179652,82.60725451982742,61.955440889870566,0,108.42857142857144,2.0,1.5487,0.3912,0.4288,0,0
